yr,holiday,workingday,temp,hum,windspeed,cnt,spring,summer,winter,cloudy,rainy,mnth_sin,mnth_cos,weekday_sin,weekday_cos
0,0,0,16.81,61.5833,14.750318,2485,1,0,0,0,0,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334
1,0,0,15.17,69.25,12.875189,2294,1,0,0,0,0,0.0,1.0,0.0,1.0
1,1,0,11.194763,38.1304,22.087555,1951,1,0,0,0,0,0.0,1.0,0.7818314824680297,0.6234898018587336
1,0,1,6.15,44.125,24.499957000000002,2236,1,0,0,0,0,0.0,1.0,0.9749279121818236,-0.22252093395631434
1,0,1,4.4075,41.4583,12.3749,2368,1,0,0,1,0,0.0,1.0,0.43388373911755823,-0.900968867902419
1,0,1,10.899153,52.4167,8.709128999999999,3272,1,0,0,0,0,0.0,1.0,-0.433883739117558,-0.9009688679024191
1,0,1,13.700847,54.2083,11.249836,4098,1,0,0,0,0,0.0,1.0,-0.9749279121818235,-0.2225209339563146
1,0,0,16.126653,53.1667,11.708786,4521,1,0,0,0,0,0.0,1.0,-0.7818314824680299,0.6234898018587334
1,0,0,13.8375,46.5,12.833314,3425,1,0,0,0,0,0.0,1.0,0.0,1.0
1,0,1,9.190847,70.1667,6.6263,2376,1,0,0,1,0,0.0,1.0,0.7818314824680297,0.6234898018587336
1,0,1,12.656536000000001,64.6522,12.565984,3598,1,0,0,0,0,0.0,1.0,0.9749279121818236,-0.22252093395631434
1,0,1,11.240847,84.75,8.791807,2177,1,0,0,1,0,0.0,1.0,0.43388373911755823,-0.900968867902419
1,0,1,15.6825,80.2917,12.124789,4097,1,0,0,1,0,0.0,1.0,-0.433883739117558,-0.9009688679024191
1,0,1,11.240847,50.75,25.333236,3214,1,0,0,0,0,0.0,1.0,-0.9749279121818235,-0.2225209339563146
1,0,0,7.38,45.75,12.541261,2493,1,0,0,0,0,0.0,1.0,-0.7818314824680299,0.6234898018587334
1,0,0,6.833347,41.9167,16.834286,2311,1,0,0,0,0,0.0,1.0,0.0,1.0
1,1,0,7.79,52.25,15.500986,2298,1,0,0,0,0,0.0,1.0,0.7818314824680297,0.6234898018587336
1,0,1,15.294763,71.6087,23.39171,2935,1,0,0,1,0,0.0,1.0,0.9749279121818236,-0.22252093395631434
1,0,1,12.436653,44.3333,27.833743,3376,1,0,0,0,0,0.0,1.0,0.43388373911755823,-0.900968867902419
1,0,1,7.79,49.75,14.750585999999998,3292,1,0,0,0,0,0.0,1.0,-0.433883739117558,-0.9009688679024191
1,0,1,8.9175,45.0,13.58425,3163,1,0,0,1,0,0.0,1.0,-0.9749279121818235,-0.2225209339563146
1,0,0,7.106653,83.125,14.917014000000002,1301,1,0,0,1,0,0.0,1.0,-0.7818314824680299,0.6234898018587334
1,0,0,6.6625,79.625,13.375746,1977,1,0,0,1,0,0.0,1.0,0.0,1.0
1,0,1,8.951653,91.125,7.417436,2432,1,0,0,1,0,0.0,1.0,0.7818314824680297,0.6234898018587336
1,0,1,14.0425,83.5833,8.292389,4339,1,0,0,0,0,0.0,1.0,0.9749279121818236,-0.22252093395631434
1,0,1,12.060847,64.375,10.791757,4270,1,0,0,0,0,0.0,1.0,0.43388373911755823,-0.900968867902419
1,0,1,14.008347,76.9583,4.917518599999999,4075,1,0,0,1,0,0.0,1.0,-0.433883739117558,-0.9009688679024191
1,0,1,17.425,74.125,22.958689,3456,1,0,0,1,0,0.0,1.0,-0.9749279121818235,-0.2225209339563146
1,0,0,12.949152999999999,54.3333,14.125542999999999,4023,1,0,0,0,0,0.0,1.0,-0.7818314824680299,0.6234898018587334
1,0,0,11.5825,31.125,16.08335,3243,1,0,0,0,0,0.0,1.0,0.0,1.0
1,0,1,11.035847,40.0833,14.458064000000002,3624,1,0,0,0,0,0.0,1.0,0.7818314824680297,0.6234898018587336
1,0,1,15.99,41.6667,17.541739,4509,1,0,0,0,0,0.0,1.0,0.9749279121818236,-0.22252093395631434
1,0,1,19.235847,50.7917,12.667489,4579,1,0,0,0,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419
1,0,1,16.365847,67.2917,12.541528999999999,3761,1,0,0,1,0,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191
1,0,1,12.846653,52.6667,11.959232,4151,1,0,0,0,0,0.49999999999999994,0.8660254037844387,-0.9749279121818235,-0.2225209339563146
1,0,0,10.830847,77.9583,8.167032,2832,1,0,0,1,0,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334
1,0,0,10.899153,68.7917,11.791732000000001,2947,1,0,0,1,0,0.49999999999999994,0.8660254037844387,0.0,1.0
1,0,1,11.586969,62.2174,10.3046,3784,1,0,0,0,0,0.49999999999999994,0.8660254037844387,0.7818314824680297,0.6234898018587336
1,0,1,14.520847,49.625,9.874393,4375,1,0,0,0,0,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434
1,0,1,10.523347,72.2917,8.959307,2802,1,0,0,1,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419
1,0,1,10.865,56.2083,13.000478999999999,3830,1,0,0,0,0,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191
1,0,1,11.514153,54.0,7.834242999999999,3831,1,0,0,1,0,0.49999999999999994,0.8660254037844387,-0.9749279121818235,-0.2225209339563146
1,0,0,9.190847,73.125,19.416332,2169,1,0,0,0,1,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334
1,0,0,5.2275,46.4583,27.417203999999998,1529,1,0,0,0,0,0.49999999999999994,0.8660254037844387,0.0,1.0
1,0,1,9.1225,41.125,11.207961,3422,1,0,0,0,0,0.49999999999999994,0.8660254037844387,0.7818314824680297,0.6234898018587336
1,0,1,13.085847,50.875,9.458993,3922,1,0,0,1,0,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434
1,0,1,14.281653,53.125,12.1672,4169,1,0,0,0,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419
1,0,1,12.983347,75.2917,6.125475,3005,1,0,0,1,0,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191
1,0,1,14.076653,63.4583,13.791682000000002,4154,1,0,0,0,0,0.49999999999999994,0.8660254037844387,-0.9749279121818235,-0.2225209339563146
1,0,0,14.213347,53.4583,12.792243,4318,1,0,0,0,0,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334
1,0,0,11.48,51.5833,16.958504,2689,1,0,0,1,0,0.49999999999999994,0.8660254037844387,0.0,1.0
1,1,0,11.48,50.7826,15.348560999999998,3129,1,0,0,0,0,0.49999999999999994,0.8660254037844387,0.7818314824680297,0.6234898018587336
1,0,1,11.800866000000001,59.4348,13.783039000000002,3777,1,0,0,0,0,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434
1,0,1,16.229153,56.7917,15.709557,4773,1,0,0,0,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419
1,0,1,18.620847,55.4583,12.791171,5062,1,0,0,0,0,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191
1,0,1,16.7075,73.75,15.916989000000001,3487,1,0,0,1,0,0.49999999999999994,0.8660254037844387,-0.9749279121818235,-0.2225209339563146
1,0,0,11.924153,39.5833,28.250014,2732,1,0,0,0,0,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334
1,0,0,11.445847,41.0,13.750342999999999,3389,1,0,0,0,0,0.49999999999999994,0.8660254037844387,0.0,1.0
1,0,1,15.033347000000001,49.0833,17.958211,4322,1,0,0,0,0,0.49999999999999994,0.8660254037844387,0.7818314824680297,0.6234898018587336
1,0,1,14.725847,39.5833,12.958938999999999,4363,1,0,0,0,0,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434
1,0,1,19.919153,61.5417,15.208129000000001,4990,1,0,0,0,0,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191
1,0,1,14.486653,65.7083,9.708568,3194,1,0,0,1,0,0.8660254037844386,0.5000000000000001,-0.9749279121818235,-0.2225209339563146
1,0,0,16.980847,62.125,10.792292999999999,4066,1,0,0,1,0,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334
1,0,0,13.359153,40.3333,22.416257,3423,1,0,0,0,0,0.8660254037844386,0.5000000000000001,0.0,1.0
1,0,1,9.976653,50.625,15.333485999999999,3333,1,0,0,0,0,0.8660254037844386,0.5000000000000001,0.7818314824680297,0.6234898018587336
1,0,1,10.591652999999999,45.6667,13.458625,3956,1,0,0,0,0,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434
1,0,1,16.570847,51.3333,23.167193,4916,1,0,0,0,0,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419
1,0,1,21.6275,56.75,29.584721000000002,5382,1,0,0,0,0,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191
1,0,1,16.844153,40.7083,27.7916,4569,1,0,0,1,0,0.8660254037844386,0.5000000000000001,-0.9749279121818235,-0.2225209339563146
1,0,0,11.7875,35.0417,15.12525,4118,1,0,0,0,0,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334
1,0,0,14.831299,47.6957,14.913329000000001,4911,1,0,0,0,0,0.8660254037844386,0.5000000000000001,0.0,1.0
1,0,1,19.133347,48.9167,13.916770999999999,5298,1,0,0,0,0,0.8660254037844386,0.5000000000000001,0.7818314824680297,0.6234898018587336
1,0,1,23.165,61.75,15.87565,5847,1,0,0,0,0,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434
1,0,1,23.4725,50.7083,7.709153999999999,6312,1,0,0,0,0,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419
1,0,1,22.8575,57.9583,10.042161,6192,1,0,0,0,0,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191
1,0,1,17.869153,84.2083,7.583864,4378,1,0,0,1,0,0.8660254037844386,0.5000000000000001,-0.9749279121818235,-0.2225209339563146
1,0,0,21.080847,75.5833,7.417167999999999,7836,1,0,0,1,0,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334
1,0,0,19.3725,81.0,8.501161,5892,1,0,0,1,0,0.8660254037844386,0.5000000000000001,0.0,1.0
1,0,1,22.345,72.875,10.875239,6153,1,0,0,0,0,0.8660254037844386,0.5000000000000001,0.7818314824680297,0.6234898018587336
1,0,1,22.994153,80.7917,8.125157000000002,6093,1,0,0,0,0,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434
1,0,1,21.798347,82.125,6.000406099999999,6230,0,1,0,1,0,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419
1,0,1,22.720847,83.125,7.876653999999999,6871,0,1,0,0,0,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191
1,0,1,24.668347,69.4167,7.7921,8362,0,1,0,1,0,0.8660254037844386,0.5000000000000001,-0.9749279121818235,-0.2225209339563146
1,0,0,20.6025,88.5417,12.916461,3372,0,1,0,1,0,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334
1,0,0,17.9375,88.0833,14.791925,4996,0,1,0,1,0,0.8660254037844386,0.5000000000000001,0.0,1.0
1,0,1,18.279153,47.7917,25.917007,5558,0,1,0,0,0,0.8660254037844386,0.5000000000000001,0.7818314824680297,0.6234898018587336
1,0,1,13.256653,29.0,12.541864,5102,0,1,0,0,0,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434
1,0,1,19.850847,48.125,19.541957,5698,0,1,0,0,0,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419
1,0,1,20.260847000000002,43.9167,21.41655,6133,0,1,0,0,0,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191
1,0,1,15.17,58.0833,9.250489,5459,0,1,0,1,0,0.8660254037844386,0.5000000000000001,-0.9749279121818235,-0.2225209339563146
1,0,0,17.390847,73.8333,16.791339,6235,0,1,0,1,0,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334
1,0,0,17.459153,67.625,11.541889,6041,0,1,0,1,0,1.0,6.123233995736766e-17,0.0,1.0
1,0,1,17.790433,50.4348,20.913313,5936,0,1,0,0,0,1.0,6.123233995736766e-17,0.7818314824680297,0.6234898018587336
1,0,1,19.133347,39.6667,6.708911,6772,0,1,0,0,0,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434
1,0,1,22.208347,46.9583,12.125325,6436,0,1,0,0,0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419
1,0,1,17.835,37.4167,14.708442999999999,6457,0,1,0,0,0,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191
1,0,1,16.536653,37.7083,20.125996,6460,0,1,0,0,0,1.0,6.123233995736766e-17,-0.9749279121818235,-0.2225209339563146
1,0,0,17.9375,25.4167,18.416357,6857,0,1,0,0,0,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334
1,0,0,20.5,27.5833,15.583932,5169,0,1,0,0,0,1.0,6.123233995736766e-17,0.0,1.0
1,0,1,20.055847,31.75,23.999132,5585,0,1,0,0,0,1.0,6.123233995736766e-17,0.7818314824680297,0.6234898018587336
1,0,1,18.313347,43.5,16.708125,5918,0,1,0,0,0,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434
1,0,1,14.296535999999998,46.9565,19.783358,4862,0,1,0,0,0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419
1,0,1,16.2975,46.625,19.458743,5409,0,1,0,0,0,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191
1,0,1,18.1425,40.8333,10.416557000000001,6398,0,1,0,0,0,1.0,6.123233995736766e-17,-0.9749279121818235,-0.2225209339563146
1,0,0,20.295,50.2917,12.791439,7460,0,1,0,0,0,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334
1,0,0,24.873347,50.7917,15.083642999999999,7132,0,1,0,0,0,1.0,6.123233995736766e-17,0.0,1.0
1,1,0,27.230846999999997,56.1667,19.083543,6370,0,1,0,0,0,1.0,6.123233995736766e-17,0.7818314824680297,0.6234898018587336
1,0,1,24.941653,39.0417,18.333143,6691,0,1,0,0,0,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434
1,0,1,18.996653,56.9167,11.250103999999999,4367,0,1,0,1,0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419
1,0,1,20.431653,61.25,4.4172564,6565,0,1,0,0,0,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191
1,0,1,21.593347,69.4583,10.041357000000001,7290,0,1,0,0,0,1.0,6.123233995736766e-17,-0.9749279121818235,-0.2225209339563146
1,0,0,23.37,68.2917,19.000329,6624,0,1,0,0,0,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334
1,0,0,16.263347,83.5417,23.084582,1027,0,1,0,0,1,1.0,6.123233995736766e-17,0.0,1.0
1,0,1,13.188347,76.6667,20.334232,3214,0,1,0,1,0,1.0,6.123233995736766e-17,0.7818314824680297,0.6234898018587336
1,0,1,16.946653,45.4167,16.708661,5633,0,1,0,0,0,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434
1,0,1,19.543347,42.7917,7.959064,6196,0,1,0,0,0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419
1,0,1,20.431653,75.6667,11.833875,5026,0,1,0,1,0,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191
1,0,1,18.7575,40.0833,23.291411,6233,0,1,0,0,0,1.0,6.123233995736766e-17,-0.9749279121818235,-0.2225209339563146
1,0,0,15.443347,48.9583,8.708325,4220,0,1,0,1,0,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334
1,0,0,18.791653,58.7083,7.832836,6304,0,1,0,0,0,1.0,6.123233995736766e-17,0.0,1.0
1,0,1,19.030847,57.0,11.499746,5572,0,1,0,1,0,1.0,6.123233995736766e-17,0.7818314824680297,0.6234898018587336
1,0,1,25.146653,65.9583,10.458432,5740,0,1,0,1,0,0.8660254037844388,-0.4999999999999998,0.9749279121818236,-0.22252093395631434
1,0,1,23.130847,79.7083,9.249886,6169,0,1,0,0,0,0.8660254037844388,-0.4999999999999998,0.43388373911755823,-0.900968867902419
1,0,1,22.96,76.8333,8.957632,6421,0,1,0,1,0,0.8660254037844388,-0.4999999999999998,-0.433883739117558,-0.9009688679024191
1,0,1,25.7275,73.5417,10.916846000000001,6296,0,1,0,0,0,0.8660254037844388,-0.4999999999999998,-0.9749279121818235,-0.2225209339563146
1,0,0,25.488347,75.6667,10.250464,6883,0,1,0,1,0,0.8660254037844388,-0.4999999999999998,-0.7818314824680299,0.6234898018587334
1,0,0,23.0625,74.0,10.041893,6359,0,1,0,1,0,0.8660254037844388,-0.4999999999999998,0.0,1.0
1,0,1,22.0375,66.4167,15.458307000000001,6273,0,1,0,1,0,0.8660254037844388,-0.4999999999999998,0.7818314824680297,0.6234898018587336
1,0,1,23.848347,68.5833,19.833942999999998,5728,0,1,0,1,0,0.8660254037844388,-0.4999999999999998,0.9749279121818236,-0.22252093395631434
1,0,1,23.575,74.4167,14.499604000000001,4717,0,1,0,1,0,0.8660254037844388,-0.4999999999999998,0.43388373911755823,-0.900968867902419
1,0,1,20.739152999999998,55.2083,21.042220999999998,6572,0,1,0,0,0,0.8660254037844388,-0.4999999999999998,-0.433883739117558,-0.9009688679024191
1,0,1,21.866653,36.0417,15.874779,7030,0,1,0,0,0,0.8660254037844388,-0.4999999999999998,-0.9749279121818235,-0.2225209339563146
1,0,0,23.130847,48.0417,8.249911,7429,0,1,0,0,0,0.8660254037844388,-0.4999999999999998,-0.7818314824680299,0.6234898018587334
1,0,0,25.1125,57.625,15.082839000000002,6118,0,1,0,0,0,0.8660254037844388,-0.4999999999999998,0.0,1.0
1,0,1,23.506653,78.9583,14.250364000000001,2843,0,1,0,1,0,0.8660254037844388,-0.4999999999999998,0.7818314824680297,0.6234898018587336
1,0,1,25.078347,79.4583,9.875264,5115,0,1,0,1,0,0.8660254037844388,-0.4999999999999998,0.9749279121818236,-0.22252093395631434
1,0,1,26.103347,69.7917,8.208304,7424,0,1,0,0,0,0.8660254037844388,-0.4999999999999998,0.43388373911755823,-0.900968867902419
1,0,1,24.326653,52.0,15.374825,7384,0,1,0,0,0,0.8660254037844388,-0.4999999999999998,-0.433883739117558,-0.9009688679024191
1,0,1,23.130847,52.3333,9.166739,7639,0,1,0,0,0,0.8660254037844388,-0.4999999999999998,-0.9749279121818235,-0.2225209339563146
1,0,0,24.6,45.625,5.626325,8294,0,1,0,0,0,0.8660254037844388,-0.4999999999999998,-0.7818314824680299,0.6234898018587334
1,0,0,25.454153,53.0417,17.042589000000003,7129,0,1,0,0,0,0.8660254037844388,-0.4999999999999998,0.0,1.0
1,0,1,24.531653,81.125,15.624668,4359,0,1,0,1,0,0.8660254037844388,-0.4999999999999998,0.7818314824680297,0.6234898018587336
1,0,1,25.215,76.5833,7.917189,6073,0,1,0,1,0,0.8660254037844388,-0.4999999999999998,0.9749279121818236,-0.22252093395631434
1,0,1,25.488347,77.4583,6.834,5260,0,1,0,1,0,0.8660254037844388,-0.4999999999999998,0.43388373911755823,-0.900968867902419
1,0,1,26.855,71.6667,11.584032,6770,0,1,0,0,0,0.8660254037844388,-0.4999999999999998,-0.433883739117558,-0.9009688679024191
1,0,1,27.88,74.7083,9.41685,6734,0,1,0,0,0,0.8660254037844388,-0.4999999999999998,-0.9749279121818235,-0.2225209339563146
1,0,0,28.3925,73.25,13.332464000000002,6536,0,1,0,0,0,0.8660254037844388,-0.4999999999999998,-0.7818314824680299,0.6234898018587334
1,0,0,28.29,69.7083,14.416457000000001,6591,0,1,0,0,0,0.8660254037844388,-0.4999999999999998,0.0,1.0
1,1,0,29.2125,67.625,13.166907,6043,0,1,0,0,0,0.8660254037844388,-0.4999999999999998,0.7818314824680297,0.6234898018587336
1,0,1,29.6225,68.4583,19.7918,5743,0,1,0,0,0,0.8660254037844388,-0.4999999999999998,0.9749279121818236,-0.22252093395631434
1,0,1,26.923346999999996,67.0,9.000043,6855,0,1,0,1,0,0.8660254037844388,-0.4999999999999998,0.43388373911755823,-0.900968867902419
1,0,1,27.88,49.2917,13.083692999999998,7338,0,1,0,0,0,0.8660254037844388,-0.4999999999999998,-0.433883739117558,-0.9009688679024191
1,0,1,26.820846999999997,75.5417,15.916720999999999,4127,0,1,0,1,0,0.5000000000000003,-0.8660254037844385,-0.9749279121818235,-0.2225209339563146
1,0,0,23.916653,54.9167,12.499654,8120,0,1,0,0,0,0.5000000000000003,-0.8660254037844385,-0.7818314824680299,0.6234898018587334
1,0,0,24.7025,49.3333,12.333829,7641,0,1,0,0,0,0.5000000000000003,-0.8660254037844385,0.0,1.0
1,0,1,24.4975,48.7083,19.083810999999997,6998,0,1,0,0,0,0.5000000000000003,-0.8660254037844385,0.7818314824680297,0.6234898018587336
1,0,1,22.174153,61.3333,14.041525,7001,0,1,0,1,0,0.5000000000000003,-0.8660254037844385,0.9749279121818236,-0.22252093395631434
1,0,1,22.720847,61.125,5.167375,7055,0,1,0,0,0,0.5000000000000003,-0.8660254037844385,0.43388373911755823,-0.900968867902419
1,0,1,24.7025,56.7083,10.54245,7494,0,1,0,0,0,0.5000000000000003,-0.8660254037844385,-0.433883739117558,-0.9009688679024191
1,0,1,26.615847,46.7917,11.750661000000001,7736,0,1,0,0,0,0.5000000000000003,-0.8660254037844385,-0.9749279121818235,-0.2225209339563146
1,0,0,29.144153000000003,43.7083,9.667228999999999,7498,0,1,0,0,0,0.5000000000000003,-0.8660254037844385,-0.7818314824680299,0.6234898018587334
1,0,0,29.793346999999997,53.8333,8.959307,6598,0,1,0,0,0,0.5000000000000003,-0.8660254037844385,0.0,1.0
1,0,1,29.554153000000003,58.7917,13.916770999999999,6664,0,1,0,1,0,0.5000000000000003,-0.8660254037844385,0.7818314824680297,0.6234898018587336
1,0,1,26.786653,83.3333,14.374582,4972,0,1,0,1,0,0.5000000000000003,-0.8660254037844385,0.9749279121818236,-0.22252093395631434
1,0,1,26.889153000000004,58.2083,22.999693,7421,0,1,0,0,0,0.5000000000000003,-0.8660254037844385,0.43388373911755823,-0.900968867902419
1,0,1,26.581653000000003,56.9583,17.000110999999997,7363,0,1,0,0,0,0.5000000000000003,-0.8660254037844385,-0.433883739117558,-0.9009688679024191
1,0,1,26.205847,58.9583,11.833339,7665,0,1,0,0,0,0.5000000000000003,-0.8660254037844385,-0.9749279121818235,-0.2225209339563146
1,0,0,25.898347,50.4167,11.166689,7702,0,1,0,0,0,0.5000000000000003,-0.8660254037844385,-0.7818314824680299,0.6234898018587334
1,0,0,24.2925,59.875,9.708568,6978,0,1,0,0,0,0.5000000000000003,-0.8660254037844385,0.0,1.0
1,0,1,23.301652999999998,77.7917,11.707982000000001,5099,0,1,0,1,0,0.5000000000000003,-0.8660254037844385,0.7818314824680297,0.6234898018587336
1,0,1,28.221653000000003,69.0,9.917139,6825,0,1,0,0,0,0.5000000000000003,-0.8660254037844385,0.9749279121818236,-0.22252093395631434
1,0,1,32.0825,59.2083,7.625404,6211,0,1,0,0,0,0.5000000000000003,-0.8660254037844385,0.43388373911755823,-0.900968867902419
1,0,1,33.039153000000006,56.7917,7.958728999999999,5905,0,0,0,0,0,0.5000000000000003,-0.8660254037844385,-0.433883739117558,-0.9009688679024191
1,0,1,31.8775,57.375,12.250414,5823,0,0,0,0,0,0.5000000000000003,-0.8660254037844385,-0.9749279121818235,-0.2225209339563146
1,0,0,29.998346999999995,53.4583,12.041307000000002,7458,0,0,0,0,0,0.5000000000000003,-0.8660254037844385,-0.7818314824680299,0.6234898018587334
1,0,0,30.476653000000002,47.9167,9.750175,6891,0,0,0,0,0,0.5000000000000003,-0.8660254037844385,0.0,1.0
1,0,1,29.349153,50.4167,20.125660999999997,6779,0,0,0,0,0,0.5000000000000003,-0.8660254037844385,0.7818314824680297,0.6234898018587336
1,0,1,25.864152999999998,37.3333,23.292014,7442,0,0,0,0,0,0.5000000000000003,-0.8660254037844385,0.9749279121818236,-0.22252093395631434
1,0,1,28.5975,36.0,18.208925,7335,0,0,0,0,0,0.5000000000000003,-0.8660254037844385,0.43388373911755823,-0.900968867902419
1,0,1,30.715846999999997,42.25,11.50055,6879,0,0,0,0,0,0.5000000000000003,-0.8660254037844385,-0.433883739117558,-0.9009688679024191
1,0,1,34.200846999999996,48.875,11.082939,5463,0,0,0,0,0,0.5000000000000003,-0.8660254037844385,-0.9749279121818235,-0.2225209339563146
1,0,0,31.365,60.125,10.791757,5687,0,0,0,0,0,0.5000000000000003,-0.8660254037844385,-0.7818314824680299,0.6234898018587334
1,0,0,33.449153,51.875,11.291443,5531,0,0,0,0,0,1.2246467991473532e-16,-1.0,0.0,1.0
1,0,1,32.048347,44.7083,13.082889,6227,0,0,0,0,0,1.2246467991473532e-16,-1.0,0.7818314824680297,0.6234898018587336
1,0,1,32.014153,49.2083,8.457879,6660,0,0,0,0,0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434
1,1,0,32.355847,53.875,9.04165,7403,0,0,0,0,0,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419
1,0,1,33.9275,45.7917,12.999943,6241,0,0,0,0,0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191
