yr,holiday,workingday,temp,hum,windspeed,cnt,spring,summer,winter,cloudy,rainy,mnth_sin,mnth_cos,weekday_sin,weekday_cos
1,0,1,33.961653000000005,45.0833,9.791514,6207,0,0,0,0,0,1.2246467991473532e-16,-1.0,-0.9749279121818235,-0.2225209339563146
1,0,0,35.328346999999994,49.2083,10.958117999999999,4840,0,0,0,0,0,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334
1,0,0,33.7225,57.375,8.417143,4672,0,0,0,0,0,1.2246467991473532e-16,-1.0,0.0,1.0
1,0,1,29.144153000000003,68.3333,12.125325,6569,0,0,0,1,0,1.2246467991473532e-16,-1.0,0.7818314824680297,0.6234898018587336
1,0,1,29.554153000000003,66.75,10.166379,6290,0,0,0,1,0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434
1,0,1,29.383346999999997,63.3333,10.166111,7264,0,0,0,0,0,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419
1,0,1,29.349153,52.9583,9.833925,7446,0,0,0,0,0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191
1,0,1,29.998346999999995,48.5833,5.41695,7499,0,0,0,1,0,1.2246467991473532e-16,-1.0,-0.9749279121818235,-0.2225209339563146
1,0,0,28.836653000000002,69.9167,9.626493,6969,0,0,0,1,0,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334
1,0,0,30.579153,71.7917,11.166689,6031,0,0,0,0,0,1.2246467991473532e-16,-1.0,0.0,1.0
1,0,1,31.296653000000003,64.5,11.000529,6830,0,0,0,0,0,1.2246467991473532e-16,-1.0,0.7818314824680297,0.6234898018587336
1,0,1,33.551653,50.5833,7.666742999999999,6786,0,0,0,0,0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434
1,0,1,32.526653,57.7083,9.208614,5713,0,0,0,0,0,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419
1,0,1,31.57,60.0417,11.083743,6591,0,0,0,0,0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191
1,0,1,27.299153000000004,84.4167,14.000789000000001,5870,0,0,0,1,0,1.2246467991473532e-16,-1.0,-0.9749279121818235,-0.2225209339563146
1,0,0,24.429153,86.5417,14.2911,4459,0,0,0,0,1,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334
1,0,0,27.3675,76.25,6.2926936,7410,0,0,0,1,0,1.2246467991473532e-16,-1.0,0.0,1.0
1,0,1,30.408346999999996,69.4167,9.291761,6966,0,0,0,0,0,1.2246467991473532e-16,-1.0,0.7818314824680297,0.6234898018587336
1,0,1,30.784153000000003,65.5,14.167418,7592,0,0,0,0,0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434
1,0,1,29.690846999999998,45.0,11.0416,8173,0,0,0,0,0,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419
1,0,1,31.843346999999998,59.6667,19.082470999999998,6861,0,0,0,0,0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191
1,0,1,32.048347,59.4583,10.250464,6904,0,0,0,0,0,1.2246467991473532e-16,-1.0,-0.9749279121818235,-0.2225209339563146
1,0,0,30.989153,61.3333,10.54245,6685,0,0,0,0,0,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334
1,0,0,29.588347,62.375,11.416532,6597,0,0,0,0,0,1.2246467991473532e-16,-1.0,0.0,1.0
1,0,1,29.964153000000003,66.875,10.292339,7105,0,0,0,0,0,1.2246467991473532e-16,-1.0,0.7818314824680297,0.6234898018587336
1,0,1,29.246653000000002,70.4167,11.083475,7216,0,0,0,0,0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434
1,0,1,29.4175,67.75,9.458993,7580,0,0,0,0,0,-0.4999999999999998,-0.8660254037844388,0.43388373911755823,-0.900968867902419
1,0,1,30.8525,65.9583,8.666718,7261,0,0,0,0,0,-0.4999999999999998,-0.8660254037844388,-0.433883739117558,-0.9009688679024191
1,0,1,31.399153000000002,64.25,14.458064000000002,7175,0,0,0,1,0,-0.4999999999999998,-0.8660254037844388,-0.9749279121818235,-0.2225209339563146
1,0,0,32.526653,61.3333,17.249685999999997,6824,0,0,0,0,0,-0.4999999999999998,-0.8660254037844388,-0.7818314824680299,0.6234898018587334
1,0,0,31.535846999999997,65.25,19.458207,5464,0,0,0,0,0,-0.4999999999999998,-0.8660254037844388,0.0,1.0
1,0,1,30.8525,65.4167,8.666718,7013,0,0,0,1,0,-0.4999999999999998,-0.8660254037844388,0.7818314824680297,0.6234898018587336
1,0,1,30.169153,70.375,7.832836,7273,0,0,0,1,0,-0.4999999999999998,-0.8660254037844388,0.9749279121818236,-0.22252093395631434
1,0,1,30.75,67.2917,7.4169,7534,0,0,0,1,0,-0.4999999999999998,-0.8660254037844388,0.43388373911755823,-0.900968867902419
1,0,1,30.989153,62.0417,10.4587,7286,0,0,0,0,0,-0.4999999999999998,-0.8660254037844388,-0.433883739117558,-0.9009688679024191
1,0,1,29.349153,71.5833,16.000470999999997,5786,0,0,0,1,0,-0.4999999999999998,-0.8660254037844388,-0.9749279121818235,-0.2225209339563146
1,0,0,28.3925,73.2917,13.834093,6299,0,0,0,1,0,-0.4999999999999998,-0.8660254037844388,-0.7818314824680299,0.6234898018587334
1,0,0,28.734153000000003,53.0417,8.208304,6544,0,0,0,0,0,-0.4999999999999998,-0.8660254037844388,0.0,1.0
1,0,1,29.554153000000003,54.5417,9.126204,6883,0,0,0,0,0,-0.4999999999999998,-0.8660254037844388,0.7818314824680297,0.6234898018587336
1,0,1,29.793346999999997,68.6667,11.333586,6784,0,0,0,0,0,-0.4999999999999998,-0.8660254037844388,0.9749279121818236,-0.22252093395631434
1,0,1,28.973346999999997,61.9583,11.374657000000001,7347,0,0,0,0,0,-0.4999999999999998,-0.8660254037844388,0.43388373911755823,-0.900968867902419
1,0,1,29.485846999999996,51.9167,9.500332,7605,0,0,0,0,0,-0.4999999999999998,-0.8660254037844388,-0.433883739117558,-0.9009688679024191
1,0,1,29.656653000000002,57.0833,15.500717999999999,7148,0,0,0,0,0,-0.4999999999999998,-0.8660254037844388,-0.9749279121818235,-0.2225209339563146
1,0,0,27.811653000000003,60.3333,11.917089,7865,0,0,0,0,0,-0.4999999999999998,-0.8660254037844388,-0.7818314824680299,0.6234898018587334
1,0,0,26.069153,71.1667,5.79215,4549,0,0,0,1,0,-0.4999999999999998,-0.8660254037844388,0.0,1.0
1,0,1,26.069153,73.4167,8.708592999999999,6530,0,0,0,1,0,-0.4999999999999998,-0.8660254037844388,0.7818314824680297,0.6234898018587336
1,0,1,26.615847,67.375,4.875643599999999,7006,0,0,0,0,0,-0.4999999999999998,-0.8660254037844388,0.9749279121818236,-0.22252093395631434
1,0,1,27.3675,67.7083,4.708981099999999,7375,0,0,0,0,0,-0.4999999999999998,-0.8660254037844388,0.43388373911755823,-0.900968867902419
1,0,1,28.529153000000004,63.5833,5.667918599999999,7765,0,0,0,0,0,-0.4999999999999998,-0.8660254037844388,-0.433883739117558,-0.9009688679024191
1,0,1,28.8025,61.5,4.833768599999999,7582,0,0,0,1,0,-0.4999999999999998,-0.8660254037844388,-0.9749279121818235,-0.2225209339563146
1,0,0,27.128346999999998,71.2917,16.375335999999997,6053,0,0,0,1,0,-0.4999999999999998,-0.8660254037844388,-0.7818314824680299,0.6234898018587334
1,0,0,26.786653,84.5833,15.333485999999999,5255,0,0,0,1,0,-0.4999999999999998,-0.8660254037844388,0.0,1.0
1,0,1,28.836653000000002,73.0417,8.625111,6917,0,0,0,0,0,-0.4999999999999998,-0.8660254037844388,0.7818314824680297,0.6234898018587336
1,0,1,29.861653000000004,62.0,12.791975,7040,0,0,0,0,0,-0.4999999999999998,-0.8660254037844388,0.9749279121818236,-0.22252093395631434
1,0,1,28.085,55.2083,7.541653999999999,7697,0,0,0,0,0,-0.4999999999999998,-0.8660254037844388,0.43388373911755823,-0.900968867902419
1,0,1,28.973346999999997,59.0417,5.166818900000001,7713,0,0,0,0,0,-0.4999999999999998,-0.8660254037844388,-0.433883739117558,-0.9009688679024191
1,0,1,31.330847,58.75,11.291711,7350,0,0,0,0,0,-0.4999999999999998,-0.8660254037844388,-0.9749279121818235,-0.2225209339563146
1,0,0,30.886653000000003,63.8333,7.5835289999999995,6140,0,0,0,1,0,-0.8660254037844384,-0.5000000000000004,-0.7818314824680299,0.6234898018587334
1,0,0,28.563346999999997,81.5,4.2927436,5810,0,0,0,1,0,-0.8660254037844384,-0.5000000000000004,0.0,1.0
1,1,0,29.0075,79.0833,10.125107,6034,0,0,0,0,0,-0.8660254037844384,-0.5000000000000004,0.7818314824680297,0.6234898018587336
1,0,1,29.759153,75.5,15.833507,6864,0,0,0,0,0,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434
1,0,1,30.203346999999997,74.125,12.583136,7112,0,0,0,0,0,-0.8660254037844384,-0.5000000000000004,0.43388373911755823,-0.900968867902419
1,0,1,28.563346999999997,81.0417,9.542207000000001,6203,0,0,0,1,0,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191
1,0,1,28.836653000000002,73.625,11.500282,7504,0,0,0,0,0,-0.8660254037844384,-0.5000000000000004,-0.9749279121818235,-0.2225209339563146
1,0,0,27.025847,79.9167,18.833968,5976,0,0,0,1,0,-0.8660254037844384,-0.5000000000000004,-0.7818314824680299,0.6234898018587334
1,0,0,25.01,54.75,15.041232,8227,0,0,0,0,0,-0.8660254037844384,-0.5000000000000004,0.0,1.0
1,0,1,23.916653,50.375,17.333771,7525,0,0,0,0,0,-0.8660254037844384,-0.5000000000000004,0.7818314824680297,0.6234898018587336
1,0,1,23.6775,52.0,6.1676314,7767,0,0,0,0,0,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434
1,0,1,24.565847,57.7083,8.833682000000001,7870,0,0,0,0,0,-0.8660254037844384,-0.5000000000000004,0.43388373911755823,-0.900968867902419
1,0,1,25.1125,63.7083,5.5422936,7804,0,0,0,0,0,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191
1,0,1,25.966653,67.25,6.958821,8009,0,0,0,0,0,-0.8660254037844384,-0.5000000000000004,-0.9749279121818235,-0.2225209339563146
1,0,0,24.941653,50.1667,16.583907,8714,0,0,0,0,0,-0.8660254037844384,-0.5000000000000004,-0.7818314824680299,0.6234898018587334
1,0,0,23.78,57.0,6.042281099999999,7333,0,0,0,0,0,-0.8660254037844384,-0.5000000000000004,0.0,1.0
1,0,1,23.814153,73.4583,10.166714,6869,0,0,0,1,0,-0.8660254037844384,-0.5000000000000004,0.7818314824680297,0.6234898018587336
1,0,1,25.556653,87.25,23.958329,4073,0,0,0,1,0,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434
1,0,1,22.6525,53.6667,14.416725,7591,0,0,0,0,0,-0.8660254037844384,-0.5000000000000004,0.43388373911755823,-0.900968867902419
1,0,1,22.413347,61.8333,7.917189,7720,0,0,0,0,0,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191
1,0,1,24.565847,66.875,10.333343,8167,0,0,0,0,0,-0.8660254037844384,-0.5000000000000004,-0.9749279121818235,-0.2225209339563146
1,0,0,26.65,64.6667,19.000061,8395,0,0,0,0,0,-0.8660254037844384,-0.5000000000000004,-0.7818314824680299,0.6234898018587334
1,0,0,21.695847,46.7083,14.958286,7907,0,0,1,0,0,-0.8660254037844384,-0.5000000000000004,0.0,1.0
1,0,1,21.080847,49.2917,9.541068,7436,0,0,1,0,0,-0.8660254037844384,-0.5000000000000004,0.7818314824680297,0.6234898018587336
1,0,1,22.55,57.0,15.833507,7538,0,0,1,0,0,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434
1,0,1,26.035,63.0833,16.3748,7733,0,0,1,0,0,-0.8660254037844384,-0.5000000000000004,0.43388373911755823,-0.900968867902419
1,0,1,26.65,69.0833,9.000914,7393,0,0,1,1,0,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191
1,0,1,25.385847000000002,69.0,10.999993,7415,0,0,1,1,0,-0.8660254037844384,-0.5000000000000004,-0.9749279121818235,-0.2225209339563146
1,0,0,22.2425,54.2917,15.249467999999998,8555,0,0,1,0,0,-0.8660254037844384,-0.5000000000000004,-0.7818314824680299,0.6234898018587334
1,0,0,21.593347,58.3333,9.042186000000001,6889,0,0,1,0,0,-0.8660254037844384,-0.5000000000000004,0.0,1.0
1,0,1,21.354153,64.9167,6.083881400000001,6778,0,0,1,1,0,-1.0,-1.8369701987210297e-16,0.7818314824680297,0.6234898018587336
1,0,1,24.224153,87.1667,6.999825,4639,0,0,1,0,1,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434
1,0,1,26.9575,79.375,4.4585685999999995,7572,0,0,1,1,0,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419
1,0,1,26.9575,72.2917,7.8755820000000005,7328,0,0,1,1,0,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191
1,0,1,25.215,62.75,7.12545,8156,0,0,1,0,0,-1.0,-1.8369701987210297e-16,-0.9749279121818235,-0.2225209339563146
1,0,0,22.720847,66.4167,17.957675,7965,0,0,1,0,0,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334
1,0,0,17.049153,70.8333,9.457854,3510,0,0,1,1,0,-1.0,-1.8369701987210297e-16,0.0,1.0
1,1,0,15.716652999999999,70.9583,12.708492999999999,5478,0,0,1,1,0,-1.0,-1.8369701987210297e-16,0.7818314824680297,0.6234898018587336
1,0,1,18.313347,76.1667,12.7501,6392,0,0,1,1,0,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434
1,0,1,21.080847,63.0833,12.584007000000001,7691,0,0,1,0,0,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419
1,0,1,17.835,46.3333,12.166932000000001,7570,0,0,1,0,0,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191
1,0,1,17.9375,53.9167,15.751164000000001,7282,0,0,1,0,0,-1.0,-1.8369701987210297e-16,-0.9749279121818235,-0.2225209339563146
1,0,0,16.126653,49.4583,9.791514,7109,0,0,1,0,0,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334
1,0,0,21.388347,64.0417,18.667004000000002,6639,0,0,1,0,0,-1.0,-1.8369701987210297e-16,0.0,1.0
1,0,1,23.028347,70.75,19.834479,5875,0,0,1,1,0,-1.0,-1.8369701987210297e-16,0.7818314824680297,0.6234898018587336
1,0,1,19.201653,55.8333,12.208807,7534,0,0,1,0,0,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434
1,0,1,18.689153,69.2917,6.791857,7461,0,0,1,0,0,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419
1,0,1,21.4225,72.8333,15.874779,7509,0,0,1,1,0,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191
1,0,1,23.096653,81.5,9.041917999999999,5424,0,0,1,1,0,-1.0,-1.8369701987210297e-16,-0.9749279121818235,-0.2225209339563146
1,0,0,19.850847,57.2917,7.874979,8090,0,0,1,0,0,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334
1,0,0,19.030847,51.0,11.125618,6824,0,0,1,0,0,-1.0,-1.8369701987210297e-16,0.0,1.0
1,0,1,19.9875,56.8333,5.459381099999999,7058,0,0,1,0,0,-1.0,-1.8369701987210297e-16,0.7818314824680297,0.6234898018587336
1,0,1,22.310847,64.1667,6.334568599999999,7466,0,0,1,0,0,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434
1,0,1,24.0875,63.625,4.876206400000001,7693,0,0,1,0,0,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419
1,0,1,22.55,80.0417,8.333125,7359,0,0,1,1,0,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191
1,0,1,22.379153,80.7083,8.875289,7444,0,0,1,1,0,-1.0,-1.8369701987210297e-16,-0.9749279121818235,-0.2225209339563146
1,0,0,21.73,72.0,15.791364000000002,7852,0,0,1,1,0,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334
1,0,0,19.5775,69.4583,26.666535999999997,4459,0,0,1,1,0,-1.0,-1.8369701987210297e-16,0.0,1.0
1,0,1,18.04,88.0,23.9994,22,0,0,1,0,1,-1.0,-1.8369701987210297e-16,0.7818314824680297,0.6234898018587336
1,0,1,13.045461999999999,82.5455,14.271603,1096,0,0,1,1,0,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434
1,0,1,14.6575,66.6667,11.166689,5566,0,0,1,1,0,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419
1,0,1,14.999153,58.1667,10.542182,5986,0,0,1,1,0,-0.866025403784439,0.4999999999999993,-0.433883739117558,-0.9009688679024191
1,0,1,14.555,52.2083,17.833725,5847,0,0,1,0,0,-0.866025403784439,0.4999999999999993,-0.9749279121818235,-0.2225209339563146
1,0,0,14.076653,49.125,18.125443,5138,0,0,1,1,0,-0.866025403784439,0.4999999999999993,-0.7818314824680299,0.6234898018587334
1,0,0,13.359153,53.2917,12.000236,5107,0,0,1,0,0,-0.866025403784439,0.4999999999999993,0.0,1.0
1,0,1,13.085847,49.4167,15.833775,5259,0,0,1,0,0,-0.866025403784439,0.4999999999999993,0.7818314824680297,0.6234898018587336
1,0,1,11.514153,56.7083,11.625371000000001,5686,0,0,1,0,0,-0.866025403784439,0.4999999999999993,0.9749279121818236,-0.22252093395631434
1,0,1,12.129153,54.75,20.375235999999997,5035,0,0,1,1,0,-0.866025403784439,0.4999999999999993,0.43388373911755823,-0.900968867902419
1,0,1,14.439134,33.3478,23.304945,5315,0,0,1,0,0,-0.866025403784439,0.4999999999999993,-0.433883739117558,-0.9009688679024191
1,0,1,14.828347,54.0833,14.375385999999999,5992,0,0,1,0,0,-0.866025403784439,0.4999999999999993,-0.9749279121818235,-0.2225209339563146
1,0,0,15.955847,64.5417,3.8756686,6536,0,0,1,0,0,-0.866025403784439,0.4999999999999993,-0.7818314824680299,0.6234898018587334
1,0,0,17.254153,65.9167,8.5425,6852,0,0,1,0,0,-0.866025403784439,0.4999999999999993,0.0,1.0
1,1,0,19.885,74.1667,11.625639,6269,0,0,1,0,0,-0.866025403784439,0.4999999999999993,0.7818314824680297,0.6234898018587336
1,0,1,14.076653,66.2917,22.917082,4094,0,0,1,1,0,-0.866025403784439,0.4999999999999993,0.9749279121818236,-0.22252093395631434
1,0,1,11.855847,55.2083,13.374875,5495,0,0,1,0,0,-0.866025403784439,0.4999999999999993,0.43388373911755823,-0.900968867902419
1,0,1,13.188347,62.0417,10.250129,5445,0,0,1,1,0,-0.866025403784439,0.4999999999999993,-0.433883739117558,-0.9009688679024191
1,0,1,14.145,52.4583,11.458675,5698,0,0,1,0,0,-0.866025403784439,0.4999999999999993,-0.9749279121818235,-0.2225209339563146
1,0,0,13.325,54.5417,12.041843,5629,0,0,1,0,0,-0.866025403784439,0.4999999999999993,-0.7818314824680299,0.6234898018587334
1,0,0,14.0425,69.2917,15.250004,4669,0,0,1,0,0,-0.866025403784439,0.4999999999999993,0.0,1.0
1,0,1,15.614153,62.3333,15.749489,5499,0,0,1,1,0,-0.866025403784439,0.4999999999999993,0.7818314824680297,0.6234898018587336
1,0,1,15.340847,68.5,5.542575,5634,0,0,1,1,0,-0.866025403784439,0.4999999999999993,0.9749279121818236,-0.22252093395631434
1,0,1,14.486653,61.375,6.917482000000001,5146,0,0,1,0,0,-0.866025403784439,0.4999999999999993,0.43388373911755823,-0.900968867902419
1,1,0,13.94,58.0417,3.5423436,2425,0,0,1,0,0,-0.866025403784439,0.4999999999999993,-0.433883739117558,-0.9009688679024191
1,0,1,15.101653,56.875,9.917407,3910,0,0,1,0,0,-0.866025403784439,0.4999999999999993,-0.9749279121818235,-0.2225209339563146
1,0,0,11.411653,40.4583,25.250357,2277,0,0,1,0,0,-0.866025403784439,0.4999999999999993,-0.7818314824680299,0.6234898018587334
1,0,0,10.079153,46.8333,10.0835,2424,0,0,1,0,0,-0.866025403784439,0.4999999999999993,0.0,1.0
1,0,1,12.846653,53.5417,3.12555,5087,0,0,1,0,0,-0.866025403784439,0.4999999999999993,0.7818314824680297,0.6234898018587336
1,0,1,11.958347,78.6667,15.916654000000001,3959,0,0,1,1,0,-0.866025403784439,0.4999999999999993,0.9749279121818236,-0.22252093395631434
1,0,1,12.163347,50.625,14.125007,5260,0,0,1,0,0,-0.866025403784439,0.4999999999999993,0.43388373911755823,-0.900968867902419
1,0,1,11.51567,55.5652,7.739974,5323,0,0,1,0,0,-0.866025403784439,0.4999999999999993,-0.433883739117558,-0.9009688679024191
1,0,1,12.231653,64.9583,3.9175436,5668,0,0,1,0,0,-0.866025403784439,0.4999999999999993,-0.9749279121818235,-0.2225209339563146
1,0,0,12.231653,80.6667,4.0001814,5191,0,0,1,1,0,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334
1,0,0,14.2475,82.3333,8.333393,4649,0,0,1,1,0,-0.5000000000000004,0.8660254037844384,0.0,1.0
1,0,1,18.5525,76.75,5.5422936,6234,0,0,1,0,0,-0.5000000000000004,0.8660254037844384,0.7818314824680297,0.6234898018587336
1,0,1,19.509153,73.375,11.666642999999999,6606,0,0,1,0,0,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434
1,0,1,17.971653,48.5,21.709407000000002,5729,0,0,1,0,0,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419
1,0,1,10.489153,50.875,11.708518,5375,0,0,1,0,0,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191
1,0,1,13.154152999999999,76.4167,8.7502,5008,0,0,1,1,0,-0.5000000000000004,0.8660254037844384,-0.9749279121818235,-0.2225209339563146
1,0,0,15.648347,91.125,6.792393,5582,0,0,1,1,0,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334
1,0,0,15.750847,90.5417,10.584325,3228,0,0,1,1,0,-0.5000000000000004,0.8660254037844384,0.0,1.0
1,0,1,17.869153,92.5,12.750636,5170,0,0,1,1,0,-0.5000000000000004,0.8660254037844384,0.7818314824680297,0.6234898018587336
1,0,1,14.486653,59.6667,19.834479,5501,0,0,1,1,0,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434
1,0,1,12.1975,53.8333,10.916779,5319,0,0,1,1,0,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419
1,0,1,12.129153,48.5833,11.666642999999999,5532,0,0,1,0,0,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191
1,0,1,11.548347,64.2917,8.792342999999999,5611,0,0,1,0,0,-0.5000000000000004,0.8660254037844384,-0.9749279121818235,-0.2225209339563146
1,0,0,13.290847,65.0417,7.12545,5047,0,0,1,0,0,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334
1,0,0,14.8625,83.875,6.749714,3786,0,0,1,1,0,-0.5000000000000004,0.8660254037844384,0.0,1.0
1,0,1,16.126653,90.7083,6.5833061,4585,0,0,1,1,0,-0.5000000000000004,0.8660254037844384,0.7818314824680297,0.6234898018587336
1,0,1,16.844153,66.625,14.834067999999998,5557,0,0,1,0,0,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434
1,0,1,13.6325,62.5417,12.334164,5267,0,0,1,0,0,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419
1,0,1,13.53,66.7917,8.875021,4128,0,0,1,1,0,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191
1,0,1,13.393347,55.6667,25.083661,3623,1,0,0,1,0,-0.5000000000000004,0.8660254037844384,-0.9749279121818235,-0.2225209339563146
1,0,0,10.899153,44.125,27.292182,1749,1,0,0,0,0,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334
1,0,0,10.079153,51.5417,8.916561,1787,1,0,0,0,0,-0.5000000000000004,0.8660254037844384,0.0,1.0
1,0,1,9.483464,79.1304,5.1744368,920,1,0,0,1,0,-0.5000000000000004,0.8660254037844384,0.7818314824680297,0.6234898018587336
1,1,0,11.943464,73.4783,11.304642,1013,1,0,0,1,0,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434
1,0,1,9.976653,82.3333,21.208582,441,1,0,0,0,1,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419
1,0,1,10.420847,65.2917,23.458910999999997,2114,1,0,0,1,0,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191
1,0,1,10.386652999999999,59.0,10.416557000000001,3095,1,0,0,1,0,-0.5000000000000004,0.8660254037844384,-0.9749279121818235,-0.2225209339563146
1,0,0,10.386652999999999,75.2917,8.333661,1341,1,0,0,1,0,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334
1,0,0,10.489153,48.3333,23.500518,1796,1,0,0,0,0,-0.5000000000000004,0.8660254037844384,0.0,1.0
1,0,1,8.849153,57.75,10.374682,2729,1,0,0,1,0,-0.5000000000000004,0.8660254037844384,0.7818314824680297,0.6234898018587336
